Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
595385;8018759002192;SEL;Pesto mit Chili & Blüten;I;C%;6;130g;1;2,38;3,99;;;;;100g;0,769
595398;8018759001430;SEL;Pizza croccantina naturale;I;C%;10;200g;1;2,37;3,99;;;;;100g;0,5
595491;4024297012788;NAT;Brazilian-Fire Grill- u.Würzs.;D;C%;6;250ml;1;2;3,29;;;;;100ml;0,4
595510;8018759000334;SEL;Pikante Peperoni, rot in Essig;I;DN;6;270g;1;2,5;3,99;;;;;1kg;3,704
595540;8018759003649;SEL;Tomatenpolpa;I;DN;12;425g;1;1,25;1,99;;;;;1kg;2,353
595550;8018759000020;SEL;Tomatenpolpa;I;DN;12;690g;1;1,55;2,49;;;;;1kg;1,449
595590;8018759001911;SEL;Kapern in Essig;I;C%;6;150g;1;1,65;2,75;;;;;100g;0,667
595610;8018759003533;SEL;Tomatensauce mit Steinpilzen;I;C%;6;280g;1;1,59;2,79;;;;;1000g;3,571
595630;8018759000426;SEL;Tomatensauce mit Kapern;I;DN;6;280g;1;1,59;2,79;;;;;1000g;3,571
595634;8018759000938;SEL;Veget. Bolognese mit Seitan;I;C%;6;350g;1;1,59;2,79;;;;;1000g;3,571
595640;8018759000150;SEL;Pomarola - Tomatensauce klassi;I;DN;6;280g;1;1,59;2,79;;;;;1000g;3,571
595650;8018759000440;SEL;Tomatensauce mit Oliven;I;DN;6;280g;1;1,59;2,79;;;;;1000g;3,571
595706;;GCC;Sonnengetrocknete Tomaten/Öl;I;EG;3;kg;1;15;74,99;;;;;;1
595738;4013320185742;GEP;Espresso Caramel Schokolade;D;C%;10;100g;1;1,75;2,69;;;;;;1
595758;4013320185780;GEP;Fleur de Sel 37 % Cacao Schoko;D;C%;10;100g;1;1,75;2,69;;;;;;1
595854;4013320185605;GEP;Vollmilch Schokolade pur;D;C%;10;100g;1;1,23;1,89;;;;;;1
595924;4000915103519;ISA;Schw. Kalamata Oliven m. Stein;D;C%;4,75;kg;1;13,5;;;;;;;1
595934;4000915103601;ISA;Oliven-Mix ohne Stein;D;C%;4,55;kg;1;13,3;;;;;;;1
595964;4000915103816;ISA;Grüne Oliven ohne Stein;D;C%;4,55;kg;1;12,6;;;;;;;1
595984;4000915103915;ISA;Schw. Kalamata Oliven o. Stein;D;C%;4,55;kg;1;14,45;;;;;;;1
596001;4000915103564;ISA;Schwarze Kalam. Oliven diavolo;D;C%;4,55;kg;1;14,6;;;;;;;1
596021;4000915103113;ISA;Grüne Oliven mit Paprika;D;C%;4,75;kg;1;15,6;;;;;;;1
596041;4000915103212;ISA;Grüne Oliven mit Knoblauch;D;C%;4,75;kg;1;15,6;;;;;;;1
596061;4000915104110;ISA;Grüne Oliven mit Mandeln;D;C%;4,75;kg;1;15,6;;;;;;;1
596081;4000915104219;ISA;Grüne Oliven all'arrabbiata;D;C%;4,75;kg;1;15,6;;;;;;;1
596125;4000915103007;ISA;Tomaten,sonnengetrocknet;D;C%;4,75;kg;1;12,95;;;;;;;1
596165;4000915030648;ISA;Artischockenherzen +Kräutern i;I;C%;3;kg;1;17,95;;;;;;;1
596200;8018759001379;SEL;Tomatensauce Baharat;I;C%;6;280g;1;1,59;2,79;;;;;1000g;3,571
596210;8018759000600;SEL;Tomatensauce mit Gemüsewürfeln;I;C%;6;280g;1;1,59;2,79;;;;;1000g;3,571
596220;8018759000877;SEL;Tomatensauce mit ger.Aubergine;I;C%;6;280g;1;1,59;2,79;;;;;1000g;3,571
596230;8018759001003;SEL;Tomatensauce mit Schafskäse;I;C%;6;280g;1;1,59;2,79;;;;;1000g;3,571
596351;4030917010300;SAC;Jalfrezi;D;C%;6;340g;1;1,82;2,99;;;;;1kg;2,857
596358;4000915102246;ISA;Grüne Oliven ohne Stein;D;C%;6;150g;1;2,5;3,95;;;;;100g;0,667
596366;4030917010508;SAC;Rogan Josh;D;C%;6;340g;1;1,82;2,99;;;;;1kg;2,857
596371;4030917010706;SAC;Tikka Masala;D;C%;6;340g;1;1,82;2,99;;;;;1kg;2,857
596378;4000915106534;ISA;Grüne Oliven o.Stein, Kräuter;D;C%;2;500g;1;6,39;9,95;;;;;1kg;2
596400;4000915104615;ISA;Kapern alla Calabrese in Essig;D;C%;6;180g;1;1,86;2,99;;;;;100g;0,556
596410;4000915104622;ISA;Kapernäpfel in feinem Essig-Su;D;C%;6;180g;1;1,99;3,19;;;;;100g;0,556
596432;4000915106619;ISA;VB Grüne Oliven mit;D;C%;2;500g;1;8,47;13,35;;;;;1kg;2
596452;4000915106626;ISA;Grüne Oliven mit Knoblauch;D;C%;2;500g;1;8,45;13,4;;;;;1kg;2
596472;4000915106633;ISA;Grüne Oliven mit Mandeln;D;C%;2;500g;1;8,48;13,2;;;;;1kg;2
596492;4000915102277;ISA;VB Grüne Oliven mit Knoblauch;D;C%;6;150g;1;2,98;4,7;;;;;100g;0,667
596516;4000915102222;ISA;Getrocknete Tomaten gekräutert;D;C%;6;130g;1;2,61;4,19;;;;;100g;0,769
596536;4000915106824;ISA;Getrocknete Tomaten gekräutert;D;C%;2;500g;1;8,55;12,99;;;;;1kg;2
596586;4000915102178;ISA;Toskana Garten;D;C%;6;320g;1;4,24;6,8;;;;;1kg;3,125
596588;42100263;REA;BIOREAL Bio-Trockenhefe;D;C%;1;40 x 9g;1;18,8;;;;;;100g;0,278
596591;4260028360777;REA;BIOREAL Vollkornhefeflocken;D;EG;6;100g;1;2,44;3,99;;;;;;1
596605;4000915020656;ISA;Dolmades, gefüllte Weinblätter;GR;C%;6;190g;1;2,4;3,69;;;;;100g;0,526
596670;4000915102253;ISA;Schwarze Kalamata-Oliven ohne;D;C%;6;150g;1;2,98;4,69;;;;;100g;0,667
596730;4260028360814;REA;BIOREAL Bio-Würzhefeflocken;D;EG;6;100g;1;2,44;3,99;;;;;;1
596774;4000915106558;ISA;Schw. Kalamata Oliven o Stein;D;C%;2;500g;1;8,6;13,35;;;;;1kg;2
596820;4000915102185;ISA;Grüne Oliven mit Mandeln;D;C%;6;150g;1;2,99;4,59;;;;;100g;0,667
596883;4000915101522;ISA;Sonnengetrocknete Tomaten + Kr;D;C%;6;200g;1;2,52;4,29;;;;;100g;0,5
596898;4000915102215;ISA;Artischockenherzen frische Krä;D;C%;6;150g;1;2,76;4,49;;;;;100g;0,667
596912;4000915106817;ISA;Artischockenherzen gekräutert;D;C%;2;500g;1;8,55;12,99;;;;;1kg;2
596927;4000915020663;ISA;Gigantes griech. Riesenbohnen;GR;C%;6;190g;1;2,04;3,19;;;;;100g;0,526
597079;4000915106572;ISA;Oliven-Mix o. Stein + Kräutern;D;C%;2;500g;1;7,25;11,79;;;;;1kg;2
597084;4000915102239;ISA;Gemischte Oliven ohne Stein;D;C%;6;150g;1;2,8;4,25;;;;;100g;0,667
597099;4000915106589;ISA;Gemischte Oliven o Stein Pikan;D;C%;2;500g;1;7,18;11,49;;;;;1kg;2
597300;4250085788027;GRN;green Apfelmark;NL;EG;6;370ml;1;0,83;1,29;;;;;1L;2,703
597320;4250085788065;GRN;green Apfelmus;NL;C%;6;360g;1;0,85;1,29;;;;;1kg;2,777
597340;4250085788119;GRN;green Apfel-Mango-Mark;NL;C%;6;360g;1;0,9;1,39;;;;;1kg;2,777
597435;4250085778707;GRN;green Erbsen fein;NL;C%;6;350g;1;0,94;1,49;;;;;1kg;2,857
597475;4250085778806;GRN;green Gewürzgurken;NL;C%;6;680g;1;1,55;2,39;;;;;1kg;1,471
597495;4250085778820;GRN;green Rote Bete;NL;C%;6;330g;1;0,83;1,29;;;;;1kg;3,03
597524;4250085778769;GRN;green Zuckermais;NL;C%;6;370ml;1;0,93;1,39;;;;;1kg;2,703
597544;4250085778844;GRN;green Sauerkraut;NL;C%;6;680ml;1;0,96;1,49;;;;;1l;1,471
597552;8018759003687;SEL;Pfirsichkonfiture extra;I;C%;6;220g;1;1,85;2,99;;;;;100g;0,455
597554;8018759000051;SEL;Orangen Marmelade;I;C%;6;220g;1;1,85;2,99;;;;;100g;0,455
597564;8053323640974;SEL;Zitronen Marmelade;I;C%;6;220g;1;1,85;2,99;;;;;100g;0,455
597574;8018759003670;SEL;Feigenkonfitüre extra;I;C%;6;220g;1;1,85;2,99;;;;;100g;0,455
597608;4250085788010;GRN;green Apfelmark;NL;EG;6;720ml;1;1,31;1,99;;;;;1l;1,388
597628;4250085788058;GRN;green Apfelmus;NL;C%;6;700g;1;1,43;2,19;;;;;1kg;1,429
597648;4250085778721;GRN;green Erbsen mit Möhren;NL;C%;6;680g;1;1,35;1,99;;;;;1kg;1,515
597673;4250085778745;GRN;green Brechbohnen;NL;C%;6;690g;1;1,13;1,79;;;;;1kg;1,449
597707;4002029001729;HOY;Manukahonig;NZ;EG;6;250g;1;18,61;27,99;;;;;100g;0,4
597709;9421903616272;HOY;TranzAlpine Manukahonig;NZ;EG;1;250g;1;23,54;34,99;;;;;100g;0,4
597717;4009309762011;MAR;VB Ananas-Stücke;D;EG;6;3,1l;1;14,69;;;;;;;1
597722;4009309752418;MAR;Sauerkirschen entsteint;D;EG;6;720ml;1;3,36;5,39;;;;;1l;1,389
597742;4009309761205;MAR;VB Fruchtcocktail;D;EG;6;3,1l;1;23,21;;;;;;1l;0,323
597775;4002029030415;HOY;Hochland Blütenpollen;E;EG;6;225g;1;6,31;9,79;;;;;100g;0,444
597785;4002029030538;HOY;Gelée Royale im Honig;D;EG;6;250g;1;3,56;5,49;;;;;100g;0,4
597795;4002029030545;HOY;Propolis im Honig;D;EG;6;250g;1;3,56;5,49;;;;;100g;0,4
597846;4009309441176;MAR;Rotkohl;D;DB;4,25;l;1;1,85;;;;;;;1
597886;4009309111116;MAR;VB Cornichons;D;DB;4,25;l;1;2,79;;;;;;;1
597900;4009309114476;MAR;Cornichons;D;DB;6;370ml;1;1,68;2,79;;;;;1l;2,703
597914;4260106871188;FLF;Macadamia;D;EG;6;75g;1;3,05;4,99;;;;;100g;1,333
597925;4260106871904;FLF;Ef_Kokosstreifen;D;EG;6;90g;1;1,8;2,99;;;;;100g;1,111
597935;4009309741177;MAR;Apfelmark, ungesüßt;D;EG;4,25;l;1;2,3;;;;;;;1
597936;4009309756201;MAR;VB Mandarinen, ganze Segmente;D;EG;6;3,1l;1;16,19;;;;;;1l;0,323
597937;4009309744178;MAR;VB Apfelmus mit Rohrohrzucker;D;DB;4,25;l;1;2,69;;;;;;;1
597938;;MAR;Apfelmark, ungesüßt;D;EG;4,25;l;1;2,3;;;;;;;1
597939;4009309745205;MAR;VB Mangopüree;D;EG;1;2,65l;1;12,12;;;;;;1l;0,377
597940;4260106871874;FLF;Ef_Cashewkerne;D;EG;6;100g;1;2,4;3,99;;;;;;1
597954;4260106870303;FLF;Goji-Beeren;D;EG;6;100g;1;2,7;4,49;;;;;;1
597960;4009309454404;MAR;Rote-Bete, Scheiben;D;DB;6;370ml;1;1,05;1,69;;;;;1l;2,703
597975;4009309451076;MAR;VB Rote-Bete, Scheiben;D;DB;1;10,2l;1;16,4;;;;;;1l;0,098
597995;4009309751176;MAR;Sauerkirschen;D;EG;1;4,25l;1;16,66;;;;;;1l;0,235
598007;4009309724477;MAR;Selleriesalat;D;DB;6;370ml;1;1,18;1,99;;;;;1l;2,703
598017;4009309522714;MAR;Kapern;D;EG;6;107ml;1;1,29;2,19;;;;;100ml;0,935
598022;4260106871225;FLF;Cranberries;D;C%;6;100g;1;2,4;3,99;;;;;;1
598027;4009309592717;MAR;Ajvar mild;D;EG;6;210ml;1;1,73;2,89;;;;;100ml;0,476
598037;4260106871263;FLF;Ef_Physalis;D;EG;6;100g;1;2,43;3,99;;;;;;1
598057;4009309582619;MAR;Peperoni mild;D;EG;6;370ml;1;1,78;2,89;;;;;1l;2,703
598092;4009309111215;MAR;Gurkentopf;D;DB;6;1,7l;1;2,73;4,49;;;;;1l;0,588
598121;4009309404379;MAR;Senfgurken;D;EG;6;580ml;1;1,81;2,89;;;;;1l;1,724
598136;4009309654477;MAR;Zuckermais;D;EG;6;370ml;1;0,99;1,69;;;;;1l;2,703
598161;4009309114384;MAR;Gewürzgurken;D;EG;6;720ml;1;1,88;2,99;;;;;1l;1,389
598176;4009309122419;MAR;Gurkensticks;D;EG;6;720ml;1;1,75;2,89;;;;;1l;1,389
598181;4009309444306;MAR;Rotkohl;D;DB;6;720ml;1;1,27;2,19;;;;;1l;1,389
598205;4009309024300;MAR;Sauerkraut;D;DB;6;720ml;1;1,27;2,19;;;;;1l;1,389
598210;4009309020944;MAR;Sauerkraut, Folienbeutel;D;DB;20;500g;1;1,05;1,79;;;;;1kg;2
598227;;MAR;Zuckermais;D;EG;4,25;l;1;2,5;;;;;;;1
598245;4009309191071;MAR;Gewürzgurken 40/60;D;DB;1;10,2l;1;12,96;21,99;;;;;1l;0,098
598270;4009309131077;MAR;VB Gurkenwürfel 4x4;D;DB;1;10,2l;1;13,18;;;;;;1l;0,098
598287;;MAR;VB Gurkensalat, dänische Art;D;DB;4,25;l;1;1,85;;;;;;;1
598290;4009309115619;MAR;Bärlauch-Gürkchen;D;DB;6;370ml;1;1,68;2,79;;;;;1l;2,703
598340;7640115651082;apf;Aprikosen süss getrocknet;TR;EG;6;kg;1;8,95;;;;;;;1
598389;4009309631072;MAR;VB Karotten-Streifen 4x4mm;D;EG;1;10,2l;1;13,49;;;;;;1l;0,098
598423;4009309572504;MAR;Grünkohl;D;EG;12;720ml;1;1,69;2,79;;;;;1l;1,389
598483;4009309472477;MAR;Sojabohnen Sprossen;D;EG;6;370ml;1;1,35;2,19;;;;;1l;2,703
598495;4009309692714;MAR;Grüner Pfeffer in Lake;CL;EG;6;105ml;1;1,83;2,99;;;;;100ml;0,952
598507;4009309734476;MAR;Rote Grütze;D;EG;6;370ml;1;2,53;3,99;;;;;1l;2,703
598510;4009309762264;MAR;Ef_Mangostücke;D;EG;6;370ml;1;2,1;3,39;;;;;1l;2,703
598512;4009309764268;MAR;Ef_VB Papayastücke;D;EG;6;370ml;1;2,1;3,39;;;;;1l;2,703
598630;4009309731710;MAR;Wildpreiselbeeren;D;EG;6;215ml;1;1,49;2,49;;;;;100ml;0,465
598673;4009309571118;MAR;VB Grünkohl;D;EG;4,25;l;1;2,48;;;;;;;1
598676;4044019400488;MOR;Ananas-Stücke im eigenen Saft;CL;C%;6;685g;1;3,72;5,99;;;;;1kg;1,46
598705;4044019400006;MOR;Ananas-Stücke im eigenen Saft;CL;C%;6;350g;1;2,17;3,49;;;;;1kg;2,857
598707;4044019400839;MOR;Mandarinen;TR;C%;6;350g;1;2,31;3,79;;;;;1l;2,703
598709;4044019400846;MOR;Pfirsich Schnitten;TR;C%;6;685g;1;2,7;4,49;;;;;1kg;1,46
598710;4044019400396;MOR;Ananas-Ringe im eigenen Saft;CL;C%;6;350g;1;2,48;3,99;;;;;1l;2,857
598713;4044019400785;MOR;Sauerkirschen entsteint;TR;C%;6;360g;1;1,86;2,99;;;;;1kg;2,778
598923;4044019390017;MOR;Kokosmilch extra 60% Kokosnuss;CL;C%;6;400ml;1;1,55;2,49;;;;;1l;2,5
598938;4044019390024;MOR;Kokosmilch extra,60% Kokosnuss;CL;C%;12;200ml;1;0,93;1,49;;;;;100ml;0,5
598943;4044019400228;MOR;Mango Stücke;CL;C%;6;350g;1;2,36;3,79;;;;;1kg;2,857
598945;4044019400891;MOR;Süßkirschen entsteint;TR;C%;6;700g;1;2,4;3,99;;;;;1kg;1,429
598955;4044019400884;MOR;Sauerkirschen entsteint;TR;C%;6;700g;1;2,48;3,99;;;;;1kg;1,429
598963;4044019400235;MOR;Tropical Mix;CL;C%;6;360g;1;2,48;3,99;;;;;1l;2,778
599302;4009309555170;MAR;Champignons 2. Wahl, geschnitt;D;EG;4,25;l;1;4,69;;;;;;;1
599322;4009309758175;MAR;Pfirsiche, halbe Frucht;D;EG;1;4,25l;1;14,39;;;;;;1l;0,235
599342;4009309759172;MAR;VB Birnen, halbe Frucht;D;EG;3;4,25L;1;16,66;;;;;;;1
599364;;MAR;VB Mayonnaise, 55% Fett;D;C%;5;kg;1;4,4;;;;;;;1
599406;4009309555613;MAR;Champignons, geschnitten;D;EG;6;370ml;1;1,95;3,19;;;;;1l;2,703
599420;4009309556214;MAR;Champignon Köpfe;D;EG;6;370ml;1;2,03;3,29;;;;;1l;2,703
599664;4044019200262;MOR;Cashewkerne geröstet, gesalzen;D;C%;8;150g;1;3,42;5,49;;;;;100g;0,667
599728;4044019200286;MOR;Erdnüsse geröstet, gesalzen;D;C%;8;150g;1;1,23;1,99;;;;;100g;0,667
599968;4009309763209;MAR;VB Kokosmilch 60%;CL;C%;6;2,84l;1;10,63;;;;;;1l;0,352
600080;4005967556399;ROS;Haselnuss-Waffelriegel;D;C%;15;35g;1;0,93;1,49;;;;;100g;2,857
600239;4044019390031;MOR;Creamed Coconut pur;CL;C%;6;200g;1;1,86;2,99;;;;;100g;0,5
600784;4044019180113;MOR;Mango Stücke;BF;EG;6;100g;1;1,56;2,79;;;;;;1
601529;4026968005501;FON;Sardinen o. Haut, o. Gräten;D;S#;10;120g;1;2,24;3,39;;;;;100g;0,833
601549;4026968005600;FON;Makrelenfilets o. Haut in;D;S#;10;120g;1;1,65;2,59;;;;;100g;0,833
601569;4026968005709;FON;Heringsfilets in Tomatencreme;D;S#;6;200g;1;1,75;2,79;;;;;100g;0,5
601571;4026968005853;FON;Heringsfilets in pikanter;D;S#;6;200g;1;1,75;2,79;;;;;100g;0,5
601573;4026968005754;FON;Heringsfilets in Senf-Dill Cr.;D;S#;6;200g;1;1,75;2,79;;;;;100g;0,5
601589;4026968005808;FON;Herings-Platte;D;S#;6;200g;1;1,75;2,79;;;;;100g;0,5
601603;4026968015005;FON;Makrelenfilet in Senf-Dill-Cr.;D;S#;6;200g;1;1,85;2,89;;;;;100g;0,5
601663;4026968015302;FON;Thunfischsalat Texas;D;S#;8;200g;1;2,49;3,75;;;;;100g;0,5
601727;4026968015609;FON;Heller Thunfisch in Bio Sb.-öl;D;S#;10;120g;1;1,98;2,99;;;;;100g;0,833
601735;4026968015708;FON;Heller Thunfisch in Bio Oliven;D;S#;10;120g;1;2,09;3,19;;;;;100g;0,833
601740;4026968015951;FON;VB Thunfisch in eigenem Saft;D;S#;1;1,7 kg;1;13,95;;;;;;100g;0,833
601752;4026968015807;FON;Heller Thunfisch naturell;D;S#;10;120g;1;1,89;2,89;;;;;100g;0,833
601760;4026968017702;FON;Echter Bonito naturell;D;S#;10;120g;1;1,74;2,65;;;;;100g;0,833
601765;4026968017801;FON;Echter Bonito in Bio SB-öl;D;S#;10;120g;1;1,85;2,79;;;;;100g;0,833
601770;4026968017900;FON;Echter Bonito in Bio Olivenöl;D;S#;10;120g;1;1,96;2,99;;;;;100g;0,833
601821;4026968015906;FON;Heller Thunfisch in Bio Sb-Öl;D;S#;1;kg;1;15,79;24,6;;;;;;1
601905;4026968016101;FON;Bücklingsfilets in Sonnenbl.Öl;D;S#;6;190g;1;1,75;2,79;;;;;100g;0,526
602032;4026968017504;FON;Wildlachsfilet in Bio Tomaten;D;S#;6;200g;1;2,59;3,99;;;;;100g;0,5
602052;4026968017603;FON;Wildlachsfilet in Bio Senf-;D;S#;6;200g;1;2,59;3,99;;;;;100g;0,5
602203;8412439285101;PDM;Thunfisch naturell;E;S#;10;120g;1;1,75;2,69;;;;;100g;0,833
602205;;PDM;VB Thunfisch naturell GV;E;S#;4;525g;1;6,65;10,29;;;;;;1
602210;8412439285408;PDM;Thunfisch in BIO Olivenöl GV;E;S#;1;1135g;1;16,3;;;;;;;1
602215;8412439285330;PDM;Thunfisch in Olivenöl;E;S#;10;120g;1;2,01;3,09;;;;;100g;0,833
602243;8412439285071;PDM;Tintenfischstücke in galizisch;E;S#;10;120g;1;1,63;2,49;;;;;100g;0,833
602283;8412439285286;PDM;Sardinenfilets in Olivenöl;E;S#;10;120g;1;2,36;3,59;;;;;100g;0,833
602293;8412439287006;PDM;Sardellenfilets in Olivenöl;E;S#;10;50g;1;2,32;;;;;;100g;2
602303;8412439285002;PDM;Kleine Sardinen in Olivenöl;E;S#;10;120g;1;1,78;2,69;;;;;100g;0,833
602313;8412439286900;PDM;Meeresfrüchtecocktail in O-öl;E;S#;6;220g;1;4,02;6,09;;;;;100g;0,455
602343;8412439286917;PDM;Thunfisch Oliven Pastete;E;S#;6;125g;1;1,75;2,69;;;;;100g;0,8
602363;8412439286023;PDM;Galizisch. Bio Gemüsesalat;E;C%;6;250g;1;2,44;3,75;;;;;100g;0,4
603800;3263670560114;PHE;Heringsfilets über Buchenholz;F;S#;11;150g;1;2,1;3,25;;;;;100g;0,666
603805;3362670114614;PHE;Sardinen in Bio Olivenöl;F;S#;13;115g;1;2,15;3,69;;;;;100g;0,869
603810;3263670144611;PHE;Sardinen mit Tomaten und Bio;F;S#;13;115g;1;2,15;3,69;;;;;100g;0,927
603815;3263670124668;PHE;Sardinen mit Bio Olivenöl und;F;S#;13;115g;1;2,15;3,69;;;;;100g;0,927
603830;3263670138016;PHE;Sardinen Natur;F;S#;11;135g;1;2,09;3,59;;;;;100g;0,741
603840;3263670015157;PHE;Sardinenfilets in Olivenöl;F;S#;14;100g;1;2,31;3,49;;;;;;1
603845;3263670552010;PHE;Sardinenfilets Zitronenmarinad;F;S#;14;90g;1;2,31;3,49;;;;;100g;1,111
603850;3263670237917;PHE;Makrelenfilets in Olivenöl;F;S#;12;118g;1;2,03;;;;;;100g;0,847
603855;3263670238013;PHE;Makrelenfilets Natur;F;S#;12;113g;1;1,85;;;;;;100g;0,885
603860;3263670415513;PHE;Weißer Thunfisch Germon natur;F;S#;24;132g;1;2,79;;;;;;100g;0,758
603865;3263670591019;PHE;Sardellen in nativem Olivenöl;F;S#;13;115g;1;2,75;4,19;;;;;100g;0,927
603870;3263670725612;PHE;Lachs natur;F;C%;24;93g;1;4,5;6,75;;;;;100g;1,075
603875;3263670790214;PHE;Lachs Pastete;F;C%;12;120g;1;3,4;5,15;;;;;100g;0,883
603880;3263670057652;PHE;Forellenfilet o. Haut+Gräten;F;C%;11;130g;1;4,15;6,3;;;;;100g;0,769
605303;4015637821399;BAK;Gemüse-Burger Demeter;D;DD;6;160g;1;1,12;1,79;;;;;100g;0,625
605323;4015637822952;BAK;Falafel, glutenfrei;I;C%;6;160g;1;1,23;1,99;;;;;100g;0,625
605333;4015637824833;BAK;Harissa Falafel, glutenfrei;I;C%;6;160g;1;1,23;1,99;;;;;100g;0,625
605343;4015637822969;BAK;3-Korn-Puffer, glutenfrei;D;C%;6;160g;1;1,22;1,99;;;;;100g;0,625
605363;4015637821382;BAK;Dinkel-Burger Demeter;D;DD;6;160g;1;1,11;1,79;;;;;100g;0,625
605383;4015637821375;BAK;Grünkern-Burger Demeter;D;DD;6;160g;1;1,12;1,79;;;;;100g;0,625
605393;4015637824048;BAK;Tomaten-Basilikum-Burger glf;D;C%;6;140g;1;1,23;1,99;;;;;100g;0,714
605410;4015637824550;BAK;Hafer Burger, glutenfrei;D;99;6;140g;1;1,23;1,99;;;;;100g;0,714
605420;4015637824543;BAK;Haferbrot, glutenfrei;D;C%;6;500g;1;2,38;3,79;;;;;1kg;2
605447;4015637821467;BAK;Kartoffel Püree Natur;D;C%;6;150g;1;1,45;2,39;;;;;100g;0,667
605460;4015637824802;BAK;Weißbrot, glutenfrei;D;C%;6;500g;1;2,35;3,79;;;;;1kg;2
605470;4015637824796;BAK;Schwarzbrot, glutenfrei;D;C%;6;500g;1;2,39;3,79;;;;;1kg;2
606420;4035731817043;BIV;Bourbon Vanille Milchreis;D;C%;10;125g;1;1,38;2,29;;;;;100g;0,8
606440;4035731817081;BIV;Classic Milchreis;D;C%;10;125g;1;1,38;2,29;;;;;100g;0,8
606673;4035731805965;BIV;Natron;D;##;12;20g;1;0,49;0,79;;;;;100g;5
608022;3431590011164;DAN;Ratatouille;F;C%;6;670g;1;3,3;5,29;;;;;1kg;1,493
608062;3431590011218;DAN;Ravioli mit Tofu;F;C%;6;670g;1;3,3;5,29;;;;;1kg;1,493
608106;3431590011232;DAN;Ravioli mit Gemüse;F;C%;6;670g;1;3,3;5,29;;;;;1kg;1,493
608906;4031829230770;ÖKL;Bockwürstchen in Eigenhaut;D;C%;12;180g;1;2,34;3,49;;;;;100g;0,556
608926;4031829261002;ÖKL;Feine Leberwurst;D;DB;10;50g;1;0,85;1,29;;;;;100g;2
608946;4031829261101;ÖKL;Feine Kräuterleberwurst;D;DB;10;50g;1;0,85;1,29;;;;;100g;2
608956;4031829261408;ÖKL;Feine Putenlyoner;D;DK;10;50g;1;0,99;1,49;;;;;100g;2
608966;4031829261200;ÖKL;Feine Schinkenwurst;D;DB;10;50g;1;0,85;1,29;;;;;100g;2
609003;4031829232705;ÖKL;Ravioli in Tomatensauce;D;C%;6;400g;1;1,99;3,29;;;;;1kg;2,5
609043;4031829232804;ÖKL;Chili con Carne;D;C%;6;400g;1;2,66;3,99;;;;;1kg;2,5
609063;4031829232101;ÖKL;Erbsensuppe;D;C%;6;400ml;1;1,99;2,99;;;;;1l;2,5
609083;4031829232156;ÖKL;Erbsensuppe;D;C%;6;800ml;1;3,19;4,79;;;;;1l;1,25
609107;4031829232309;ÖKL;Gemüsesuppe mit Geflügel;D;C%;6;400ml;1;1,99;3,29;;;;;1l;2,5
609147;4031829232408;ÖKL;Gulaschsuppe ungarische Art;D;C%;6;400ml;1;1,99;3,29;;;;;1l;2,5
609152;4031829231203;ÖKL;Gulasch ungarische Art;D;DB;6;500g;1;4,66;7,49;;;;;1kg;2
609167;4031829232200;ÖKL;Linsensuppe;D;C%;6;400ml;1;1,99;2,99;;;;;1l;2,5
609177;4031829232071;ÖKL;Kürbis-Cremesuppe;D;C%;6;400ml;1;1,66;2,49;;;;;1l;2,5
609187;4031829232255;ÖKL;Linsensuppe;D;C%;6;800ml;1;3,19;4,79;;;;;1l;1,25
609197;4031829232477;ÖKL;Thai-Suppe;D;C%;6;400ml;1;2,33;3,49;;;;;1l;2,5
609201;4031829232002;ÖKL;Kartoffel Creme Suppe;D;C%;6;400ml;1;1,66;2,69;;;;;1l;2,5
609221;4031829232507;ÖKL;Tomaten Creme Suppe;D;C%;6;400ml;1;1,66;2,69;;;;;1l;2,5
609256;4031829232590;ÖKL;Mexikanische Bohnensuppe;D;C%;6;400ml;1;1,66;2,69;;;;;1l;2,5
609281;4031829231852;ÖKL;Wiener Würstchen;D;C%;6;180g;1;2,66;3,99;;;;;100g;0,556
609305;4031829230701;ÖKL;Frankfurter, klein;D;C%;12;250g;1;3,33;4,99;;;;;100g;0,4
609325;4031829230756;ÖKL;Wiener Minis;D;C%;6;180g;1;3,33;4,99;;;;;100g;0,556
609345;4031829231906;ÖKL;Rindswürstchen;D;DK;6;180g;1;2,99;4,49;;;;;100g;0,556
609365;4031829230800;ÖKL;Geflügelwürstchen;D;DK;6;180g;1;2,99;4,49;;;;;100g;0,556
609380;4031829230794;ÖKL;Geflügelbockwürstchen Eigenhau;D;DK;12;180g;1;2,66;3,99;;;;;100g;0,556
609385;42027966;ÖKL;Leberwurst im Glas Bioland;D;DB;6;160g;1;1,99;2,99;;;;;100g;0,625
609409;42027980;ÖKL;Zwiebelwurst Bioland;D;DB;6;160g;1;1,99;2,99;;;;;100g;0,625
609429;42027997;ÖKL;Jagdwurst Bioland;D;DB;6;160g;1;1,99;2,99;;;;;100g;0,625
609449;42028000;ÖKL;Mettwurst Bioland;D;DB;6;160g;1;1,99;2,99;;;;;100g;0,625
609469;42027973;ÖKL;Gourmet Leberwurst Bioland;D;DB;6;160g;1;2,33;3,49;;;;;100g;0,625
